wdpaid|name|the_geom
478423|Área De Proteção Ambiental Serra Da Meruoca|0101000020E6100000BD6BA746683A44C040E03FF4DC940CC0
478424|Monumento Natural Do Rio São Francisco|0101000020E61000000E70DF99B10543C080649E340BF622C0
478468|Apa Da Orla Marítima Da Baía De Sepetiba|0101000020E6100000EE631468DCCF45C070EE239B110C37C0
478474|Apa Da Serra Dos Pretos Forros|0101000020E61000004CFD9CF9AAA945C020DA2BA547E836C0
478475|Apa Da Pedra Branca|0101000020E6100000EC87878CAFBD45C0C06209CE4DF036C0
11115299|Hauser|0101000020E61000001C13F8A73F275DC0C412D4324A584040
478482|Área De Proteção Ambiental  Bonfim/Guaraíra|0101000020E610000012B2F0A6829441C0C017BC06827918C0
478483|Área De Proteção Ambiental Das Nascentes De Araguaina|0101000020E6100000DECF426BEF0F48C0A08BA93378D41CC0
478485|Área De Proteção Ambiental Lago De São Salvador Do Tocantins, Paranã E Palmeirópolis|0101000020E61000009C3162D69B1348C0D0C5CA3AAC1B2AC0
478490|Reserva De Desenvolvimento Sustentável Estadual Ponta Do Tubarão|0101000020E610000097F1E3DC263A42C0C0926F6A2B6214C0
478491|Apa Do Lago Paranoá|0101000020E61000008EA9AD96B8E847C020E8089C498C2FC0
900678|Honghe National Nature Reserve|0101000020E6100000ECF91BDAE2B56040CC64AA6054DC4740
478492|Apa Da Bacia Dos Ribeirões Do Gama E Cabeça De Veado|0101000020E61000008E476CF149F347C020700CC995D72FC0
478494|Arie Parque Jk|0101000020E6100000524FC2F8E61248C0105221E4DDB32FC0
478503|Área De Proteção Ambiental João Leite|0101000020E610000016757E62DD8748C0389541182C6530C0
478512|Área De Proteção Ambiental Cochá E Gibão|0101000020E61000003667FBCBB78446C0A03F63C1A58C2DC0
478513|Área De Proteção Ambiental Bacia Do Rio Pandeiros|0101000020E610000017676BF8287146C0E0D692B101B52EC0
478514|Área De Proteção Ambiental Serra Do Sabonetal|0101000020E61000002A853740D80546C0D0890B59C0972EC0
478519|Área De Proteção Ambiental Da Bacia Hidrográfica Do Rio Machado|0101000020E61000006019C9085A0047C0D84CB7D8ACBC35C0
478520|Floresta Estadual Do Uaimii|0101000020E6100000BE92AC4844C845C0303CB2BC624434C0
555567|Hammond Pond|0101000020E61000008477A855596752C0C8CB56A8BFFE4540
555568|High Peaks|0101000020E61000002483FBE4B68352C0885D550FBB154640
555569|Hoffman Notch|0101000020E6100000C839648B2A7652C0F06EB83EF5F24540
555570|Hudson Gorge|0101000020E6100000FE59C12E938A52C0C0F222AB0CE64540
478523|Estação Ecológica Do Rio Preto|0101000020E6100000E73FFFB60F7D46C0202716BB27E925C0
478551|Monumento Natural Das Árvores Fossilizadas|0101000020E61000002C1AE2B374E447C0C0AE189973E01DC0
478524|Área De Proteção Ambiental De São Desidério|0101000020E6100000E66999EE907746C0509513BF72DA28C0
478525|Área De Proteção Ambiental Do Lago De Tucurui|0101000020E6100000CDD463B5AFD048C040E494AED07C11C0
478528|Reserva De Desenvolvimento Sustentável Alcobaça|0101000020E6100000F906CC8BAAE548C080DBDD3D1F210FC0
478538|Área De Proteção Ambiental Estrada Parque De Piraputanga|0101000020E6100000E7C658E10CCB4BC020C16FF7FD7B34C0
478535|Área De Proteção Ambiental Rio Cênico Rotas Monçoeiras|0101000020E6100000B24B7A0DC3274BC090DDA9FF7A0933C0
478536|Área De Proteção Ambiental Do Arquipélago Do Marajó|0101000020E610000090635D55D8BA48C000489D52EE06EFBF
478537|Rds Do Despraiado|0101000020E610000066D41EF82DB147C0C81287A68B6438C0
478539|Reserva De Desenvolvimento Sustentável Do Juma|0101000020E6100000F296E2C0B6234EC060F1A25B216017C0
478543|Área De Proteção Ambiental Lago De Sobradinho|0101000020E6100000EE1A917178DA44C050AF2BAAA17023C0
478547|Área De Proteção Ambiental Piquiri-Una|0101000020E6100000AEF3D5D7099F41C0A0BF1590C37C19C0
478555|Reserva Biologica Estadual Do Sassafras|0101000020E6100000AC1E7A2CF8CF48C070F9090C7EB73AC0
478577|Refúgio Estadual De Vida Silvestre Mata Dos Muriquis|0101000020E610000045EB93296A0844C0704B7D0FCD6A30C0
478565|Parque Estadual Da Lapa Grande|0101000020E6100000B539FB9C4AFA45C010B79FECA3B930C0
478566|Parque Estadual Serra Da Candonga|0101000020E6100000B9347DC9C07B45C0C0C375C415E532C0
478567|Parque Estadual Serra Nova|0101000020E6100000B287A2FBA26745C000AB706B55782FC0
478568|Parque Estadual Cunhambebe|0101000020E610000026A7E13A06FA45C0D8D2E3EACCE836C0
900778|Vembanad-Kol Wetland|0101000020E610000096CC4DD4FF2F53407ABF5EECA2AA2340
478570|Parque Estadual Serra Do Intendente|0101000020E61000007376843E8ACE45C09071AF996A0A33C0
478571|Parque Estadual Da Serra Do Cabral|0101000020E610000094D798FA4D1F46C01040E80175D531C0
478576|Parque Estadual Alto Do Cariri|0101000020E61000006ACF74055F0344C028098E930E5730C0
900779|Bañados del Río Dulce y Laguna de Mar Chiquita|0101000020E610000046A4E2FCCD684FC0F80571FA47643EC0
900764|Ciénaga de Lanier y Sur de la Isla de la Juventud|0101000020E61000002C83FC9D45A954C0A8FB1D8A02993540
478586|Parque Estadual Da Ilha Grande|0101000020E610000028B7D7281F1846C0C873AB7D002737C0
900765|Gran Humedal del Norte de Ciego de Ávila|0101000020E61000006D0748B8AEA153C0C88009DCBA533640
900766|Humedal Delta del Cauto|0101000020E61000000C973CA8FB4753C0E88AFD65F78C3440
900780|Laguna Brava|0101000020E610000072F305B3874151C0706645A44B793CC0
478627|Área De Proteção Ambiental Do Catolé E Fernão Velho|0101000020E61000003A6E134F94E641C000ED5C04852623C0
478636|Central Marshes|0101000020E61000001A3E56B553804740587539D951223F40
478637|Göreme National Park and the Rock Sites of Cappadocia|0101000020E61000003A16D092DB6D4140C844014A1F544340
478638|The Wadden Sea|0101000020E61000006FD33DCE11C51440F40D893E899C4A40
478628|Área De Proteção Ambiental Da Marituba Do Peixe|0101000020E6100000E95EEA61053442C090B7FB1F57A624C0
555520|Aldrich Pond|0101000020E6100000463EEC7ECAC752C078A34690860E4640
478641|The Dolomites|0101000020E6100000EE0E258B090B2940F8D41A52BE2E4740
478642|High Coast / Kvarken Archipelago|0101000020E61000007BD6336984753240643D27BD6F7E4F40
555521|Balsam Lake Mountain|0101000020E610000072FE5B0D27AA52C0CCBD0CA8B2054540
555527|Big Indian|0101000020E6100000940B58AF619F52C06C62457070054540
900768|Ashtamudi Wetland|0101000020E6100000374C4745552553400E34EF8A63E62140
555533|Blue Ridge|0101000020E6100000722EFE9C06A452C09CF3EC5CF2E34540
555535|Bog River|0101000020E6100000AE9AA0820DA952C094DCBFF1360F4640
555546|Cherry Ridge|0101000020E610000034C472BC12BD52C01046B98FB7014540
555554|Debar Mountain|0101000020E6100000E4D87974598E52C024D3046BEB494640
555556|Dix / Giant Mountain|0101000020E610000054A3F407827152C0849960ECC80A4640
555557|Dry Brook Ridge|0101000020E6100000A3377E9E29A652C0F8D4421A4C0E4540
555558|Ferris Lake|0101000020E6100000454A9E6D98A652C024FA661CDCA44540
555559|Five Ponds|0101000020E6100000C4A2A02558BF52C0CC2F3ECA5D024640
555572|Hunter Mountain|0101000020E610000054BF67860F8F52C0C895D28464174540
555561|Fulton Chain|0101000020E610000026C03882CDB852C0FC89811DFBEA4540
555562|Grass River|0101000020E6100000FACBFBE017B252C090149F429B2F4640
555564|Ha-de-ron-dah|0101000020E610000094A398F90AC452C02894806352DC4540
555582|Kaaterskill|0101000020E610000078947B9B0C8452C0A856A49ED2134540
555573|Hurricane Mountain|0101000020E6100000881022D8BA6B52C04889F2AC54204640
555574|Independence River|0101000020E6100000BED7972CE1BD52C0B4BED3C770F14540
555575|Indian Head|0101000020E6100000AC166716B98852C080087152E90F4540
555588|Lake George|0101000020E610000082F0CC51F26452C070F1B7AA5DD44540
555577|Jay Mountain|0101000020E61000008D424292F76952C0D4FBA7377D274640
555578|Jessup River|0101000020E61000005E753F68829252C08472945658BC4540
555593|Martin Hill|0101000020E6100000E0258E4EEFA253C0E00D3C40D5E44340
555597|Middle Mountain|0101000020E610000076DA01792CB052C030306F9E42074540
555598|Moose River Plains|0101000020E61000002E3EE00608AB52C03C00CB7F25DD4540
900769|Bhitarkanika Mangroves|0101000020E610000044F9AC9A99B95540DC00BEC762A63440
666620|St. Marks|0101000020E61000008EFCD41D740155C0802AE5C4FD1C3E40
666621|Swanquarter|0101000020E61000009A5A653FE11853C068C3A6AA1DB04140
666623|Black Creek, Mississippi|0101000020E6100000907D67C74A4256C028AF36EFCDFC3E40
666633|Gulf Islands|0101000020E61000006C90C351891B56C02030D3C6F6343E40
666636|Allen David Broussard Catfish Creek|0101000020E6100000D8925A63655C54C0302A63CFE0F93B40
666624|Catfish Lake South|0101000020E6100000DE239CC0324953C0C086AD3404764140
666626|Linville Gorge|0101000020E61000001D8A5F5E4E7954C06CB1348D39F14140
666631|Sheep Ridge|0101000020E61000009B9B2E2B834253C04477372636754140
666666|San Felasco Hammock|0101000020E6100000EB0C28BEC49C54C0687659FD65BE3D40
666667|Savannas|0101000020E610000019FA17D2B81154C0A0E72D9DDD523B40
666669|St. Sebastian River|0101000020E6100000A4652D96302354C0D82F4FF6F5D83B40
666671|Torreya|0101000020E61000008D7E27DF6D3B55C0F89A291724863E40
666672|Waccasassa Bay|0101000020E610000038ABC87368B254C0F81BF302B81F3D40
666673|Wekiwa Springs|0101000020E61000001EB83037475F54C0A8F3AA4040BE3C40
900680|Nan Dongting Wetland & Waterfowl Reserve|0101000020E610000058265B9DD9215C40782C9ACE4EDE3C40
666699|Crystal River|0101000020E6100000284B9E18C2AB54C0E0DED89A8AC93C40
888820|Bahías Bioluminiscentes de Vieques|0101000020E61000002BE27EC30D5D50C0C0A7AE6001FD3140
900557|Lagunas de Vilama|0101000020E6100000800353AE77B350C060D74A9C20A636C0
777717|Saint James Bay|0101000020E610000066773DFCE8E560C05C64B45BB94D4D40
900565|Bañados del Izozog y el río Parapetí|0101000020E6100000AA314D7989E84EC024426DDA147332C0
888823|Punta Guaniquilla|0101000020E6100000766F2F3B13D350C0E06CB559850B3240
900566|Palmar de las Islas y las Salinas de San José|0101000020E6100000B429323502804EC074531BE2D33F33C0
888827|La Parguera|0101000020E6100000E7F505DD36C350C008D14510D5E13140
900567|Pantanal Boliviano|0101000020E6100000CE7348D4F93F4DC0894FED0067FF31C0
888836|Bosque Estatal De Carite|0101000020E61000003EC5E16AF98250C01043345F0A1A3240
888840|Bosque Estatal de Guánica|0101000020E610000024218DFFEAB650C060CE723422F73140
888841|Bosque Estatal De Maricao|0101000020E6100000F8113FE494BE50C078E5065F72233240
900568|Laguna de la Cocha|0101000020E6100000C05CA1BECC4C53C0A08EBA1CCBCCF03F
888846|Bosque Estatal De Toro Negro|0101000020E6100000083339BC85A450C098BE8B5CCF293240
900005|Ghizil-Agaj|0101000020E610000064A8E01FDE7D4840111AF403E98E4340
900006|Maloti-Drakensberg Park|0101000020E610000046952B840C8E3D40884ACD1E68713DC0
900008|Isole Eolie (Aeolian Islands)|0101000020E6100000FEDF601DF66B2E409433AAFF58654340
900560|Lake Gore|0101000020E6100000DD20913AE05D5E402CF64773DFE740C0
900561|Muir-Byenup System|0101000020E61000007098C4C76D2B5D40F40DA000263F41C0
900563|Mid-Pripyat State Landscape Zakaznik|0101000020E61000008815B8F058473B402849BD6576114A40
900564|Olmany Mires Zakaznik|0101000020E610000054490EBA66513B40504A966D89E34940
900569|Ciénaga de Zapata|0101000020E610000014A4D35B246154C0E01F0C3CF73A3640
900571|La Vallée d'Iherir|0101000020E61000009678545A55D52040FCD7C2F165663940
900572|Oasis de Ouled Saïd|0101000020E610000060D5987C3E33D33FBC90F24B64663D40
900573|Les Gueltates d'Issakarassene|0101000020E61000009AD3C801FFFF164098D96C89A86A3640
900574|Complexe de zones humides de la plaine de Guerbes-Sanhadja|0101000020E610000048F918D211111D40707656BE0E714240
900575|Marais de la Macta|0101000020E61000009E6683D37E55C5BF75C5381F75D74140
900586|South East Coast of Jersey, Channel Islands|0101000020E610000024A9CD71121500C0C4113B2590954840
900587|Lewis Peatlands|0101000020E6100000DD821B3F98541AC0202667E9691E4D40
900606|Hub (Hab) Dam|0101000020E6100000562345E975CA504068A9D903AD243940
900607|Miani Hor|0101000020E61000003836A38066865040642FDA8F62663940
900611|Small Island of Braila|0101000020E6100000275CED9FAAEA3B4082074971BA7B4640
900623|Lake Natron Basin|0101000020E6100000F87E5EC60EFE4140C08572A25D4503C0
900615|Princess Sirindhorn Wildlife Sanctuary (Pru ToDaeng Wildlife Sanctuary)|0101000020E6100000AA26C11BD27D594080C269C18BBE1840
900616|Krabi Estuary|0101000020E61000009014F5AAAABA584086C3291ADCDD1F40
900629|Central Sikhote-Alin|0101000020E61000007C7831C1EA066140C0BB464C22A04640
900630|Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks|0101000020E6100000A2BDEC0580784AC0803A245C581B32C0
900681|San Jiang National Nature Reserve|0101000020E61000000F04D7B3AACA60402A077D166AF74740
900674|Dafeng National Nature Reserve|0101000020E610000065AA4C9A8D345E40D8B15B828E9D4040
900675|Dalai Lake National Nature Reserve, Inner Mongolia|0101000020E6100000949153FB92575D40E4CBEA0E834C4840
900676|Dalian National Spotted Seal Nature Reserve|0101000020E6100000A2A84A8FB9525E40482A5BAA868F4340
900682|Shankou Mangrove Nature Reserve|0101000020E6100000CE75128DF4695B406896171C02913540
900683|Xi Dongting Lake|0101000020E610000022D30F4F55055C40D8786C6741043D40
900684|Xingkai Lake National Nature Reserve|0101000020E6100000766A113329926040D0EF6DFAB3974640
900685|Yancheng National Nature Reserve|0101000020E6100000E6F3FA6207205E40F05BE67459C64040
900689|Niger-Mafou|0101000020E610000050F54F43B33B25C0987B8BFF0FC42340
900690|Niger-Niandan-Milo|0101000020E6100000A8205CEA3AE322C040AE635C71B52440
900693|Sankarani-Fié|0101000020E61000006684DC8AAFF220C0E0E7C07284D02440
900694|Tinkisso|0101000020E6100000D249AE04312925C060459C4EB2ED2540
900697|Gomishan Lagoon|0101000020E6100000FC4BA6CF00FE4A40F482AF52BB944240
900708|Verloren Valei Nature Reserve|0101000020E6100000647AC4CB871B3E4088A8FA6F475039C0
900712|Quivira National Wildlife Refuge|0101000020E610000006888261769F58C014410E4A98114340
900733|Ashmore Reef National Nature Reserve|0101000020E6100000B4FEEDB758C55E4000A95610177C28C0
900771|Deepor Beel|0101000020E61000007AF67D9A99E9564074DA08D821223A40
900772|East Calcutta Wetlands|0101000020E610000066A7CEC9CC1C5640F4E61B7032733640
900773|Kolleru Lake|0101000020E610000064CAD1C9CC4C54401A1428E4D99D3040
900735|Coral Sea Reserves (Coringa-Herald and Lihou Reefs and Cays)|0101000020E6100000C86FFBFFFFB76240506635E348CC30C0
900736|Elizabeth and Middleton Reefs Marine National Nature Reserve|0101000020E61000002A3BCD6778E26340B8D28A799AAD3DC0
900758|Vaya Lake|0101000020E61000001B8CD9A9AA6A3B401241F7CDFF3F4540
900760|Osveiski|0101000020E610000024B7EE572C1B3C40F4E74D452A0C4C40
900762|Zvanets|0101000020E61000006E508076D2DF3840C807648638064A40
900761|Yelnia|0101000020E6100000EC5AE6A3D3D93B4008FBE8D495C74B40
900763|Buenavista|0101000020E610000026CC93FE49C353C01054E3A59B743640
900786|Lago Enriquillo|0101000020E610000082E9DE9099E951C02038C37B76773240
900787|Haramous-Loyada|0101000020E61000007432083533934540A6432D7CAA2A2740
900788|Parc National de la Rusizi|0101000020E6100000E66F292A6D403D4053BF3B6308F809C0
900794|Niger Source|0101000020E6100000EE582BC8535525C00B984CE8A1AA2240
900795|Bhoj Wetland|0101000020E6100000A0EA195455555340E41BED87BB3B3740
900789|Parque Nacional Cajas|0101000020E610000072D9306748CF53C0C026A089B0C106C0
900798|De Wieden|0101000020E6100000DE1D0E6A3319184058BEBAD9085A4A40
900799|Haringvliet|0101000020E6100000703A87BCB5E91040EC25D7CBF1E24940
900801|Bliksvaer|0101000020E6100000CA26A43441E02B406C983053E0CE5040
900804|Havmyran|0101000020E61000003E3B67529B48214024213B23F5C04F40
900807|Kvisleflået|0101000020E61000005E119C3202312840B02213C50BE64E40
900808|Øvre Forra|0101000020E6100000586F7E75EF3D27401837868458CD4F40
900809|Skogvoll|0101000020E61000009689983B25CB2F40BAFFC92B1C4A5140
900815|Bahía de Cádiz|0101000020E6100000B7DADE05BCBB18C023980675FF3F4240
900814|Complejo de humedales del Abanico del río Pastaza|0101000020E61000008F2B29A8A9DA52C095B394211C6310C0
900826|Aloppkölen-Köpmankölen|0101000020E6100000043B964620952B40F047DF7EA2514F40
900827|Asköviken-Sörfjärden|0101000020E6100000907FEDF2299C304090CFFBD120BA4D40
900828|Blekinge archipelago|0101000020E61000001F695B6C64882F40A000A653710B4C40
900829|Dalälven-Färnebofjärden|0101000020E61000009E19358ACCC3304090607ACD1B184E40
900830|Dumme mosse|0101000020E6100000FC610A092B062C40A829976D17E54C40
11115300|Hoover|0101000020E6100000DDAB76AEE4D85DC0BCF4CBD4E20F4340
900834|Komosse|0101000020E6100000DB04C62823662B40F081E1BFEDDA4C40
900848|Kaper Estuary - Laemson Marine National Park - Kraburi Estuary|0101000020E61000007077A9A099A9584030FB8E172D332340
900836|Mörrumsån-Pukavik Bay|0101000020E61000003230655888892D4080A02B6A201D4C40
900839|Oldflån-Flån|0101000020E61000006B06E5A520A92B402C8A66F184E64F40
900849|Mu Koh Ang Thong Marine National Park|0101000020E61000007665796B80EC584020D578E926112340
900838|Nordre älv estuary|0101000020E61000007BF8C9E6AF7F2740908863A9CAE54C40
900850|Pang Nga Bay Marine National Park|0101000020E610000002880B6966A65840F68FEF570F912040
900842|Storkölen|0101000020E6100000E4B4FA16D86F2840D057609A12E54E40
900841|Södra Bråviken|0101000020E610000069B2112B0669304018B077FB634E4D40
900847|Had Chao Mai Marine National Park - Ta Libong Island Non-Hunting Area - Trang River Estuaries|0101000020E61000000A0B379599D958402A2D7C6472771D40
900844|Tönnersjöheden-Årshultsmyren|0101000020E61000001ABA18906F7A2A405C931AB9525D4C40
900846|Västra Roxen|0101000020E6100000182E12413B2B2F403058D1893E3D4D40
900852|Kilombero Valley Floodplain|0101000020E6100000202514EA5C154240F0544D10754721C0
900853|Tomales Bay|0101000020E6100000D8C15A8888D85EC09678010933134340
900878|Purnululu National Park|0101000020E6100000B4CBA99E11116040D8258DD13A7631C0
900880|Uvs Nuur Basin|0101000020E61000007A6DDBF4F332574068E0B9F7702D4940
900881|Three Parallel Rivers of Yunnan Protected Areas|0101000020E61000002DDCD03A34F45840B0EA909BE15E3C40
900883|Phong Nha-Ke Bang National Park|0101000020E610000001DD6BA3E5865A405828A6A0D58E3140
900886|Reserva Particular do Patrimonio Natural SESC Pantanal|0101000020E6100000E220C91500204CC013FC138462A630C0
900889|Ha Long Bay|0101000020E6100000E8D1D08D77CD5A40A87BB594CDD43440
900891|Hollands Diep|0101000020E6100000DC690466C5DB1140E86CE401DFD94940
900892|Ketelmeer en Vossemeer|0101000020E6100000F3AB8E82062B174060D80BB97D4A4A40
900893|Oostelijke Vechtplassen|0101000020E610000091DFDE99D24F1440CCBFA9F12D1B4A40
900894|Oudegaasterbrekken, Fluessen en omgeving|0101000020E61000000C6ECF1FA3F515405086A8047C754A40
900896|Veerse Meer|0101000020E6100000E88775440D220E403C13E41EADC64940
900898|Voordelta|0101000020E61000007E25340DA7A60D40F0D6CEA42BE24940
900903|Sungai Pulai|0101000020E6100000A4F9572422E2594084F59C9C2122F63F
900907|Reserva Ecológica de Manglares Cayapas-Mataje|0101000020E610000031A8D00E00C053C01CC660EC4144F43F
900908|Turberas de Talamanca|0101000020E6100000E0671B77CCEC54C0A8EA1C82F6FF2240
900909|Butrint|0101000020E6100000EAA8F60800003440BEB898D6A9EA4340
901216|Runn of Kutch|0101000020E6100000C222EEEF548551407B52603FFC613840
901217|Tanamunningen|0101000020E610000044417E7AA2623C4010F2B0D97C9F5140
901218|Grevelingen|0101000020E6100000FF89196533DA0F4064DB6C906FDE4940
901219|Lake Piso|0101000020E61000002C7B4210EE6E26C06EC151AFFAFF1A40
901220|Aland-Elbe-Niederung und Elbaue Jerichow|0101000020E6100000E550040222A22740932B1F2CFF5F4A40
901214|Deh Akro-II Desert Wetland Complex|0101000020E610000006E7975755155140CA258DCD53D53A40
901215|Indus Delta|0101000020E610000086FC5332CDEC5040260F61657A193840
901221|Humedal Río Máximo-Cagüey|0101000020E610000070F0CBCA165D53C0685BB1BFECB63540
901223|Chott de Zehrez Chergui|0101000020E6100000A315A378FFFF0B40D07E7758FD9F4140
901224|Chott de Zehrez Gharbi|0101000020E61000005AC7C727DEDD054044792B0BB97B4140
901225|Chott Melghir|0101000020E6100000EC01F67D53441940540F376EE41F4140
901226|Grotte karstique de Ghar Boumâaza|0101000020E610000095615A34CECCF43FD8F5BF9498594140
901227|Gueltates Afilal|0101000020E61000004EEEBF7810111740ABB0F21565263740
901228|Lac de Fetzara|0101000020E610000034C8697222221E40ACD80E2143644240
901230|Oasis de Moghrar et de Tiout|0101000020E6100000EF6B3EEC7A55E5BF81F3A1C607714040
901231|Marais de la Mekhada|0101000020E6100000F953CD0B000020403042EDE865664240
901292|NSW Central Murray State Forests|0101000020E6100000F6EC620CB926624038A6EF1496E941C0
901294|Reserva Natural del Estuario del Muni|0101000020E6100000CCB5C8B75B982340009DA5D1D58BF13F
901295|Río Ntem o Campo|0101000020E61000008803202FF9B123400006F9DE81A10140
901296|Le Lac Alaotra: les zones humides et basin|0101000020E61000007440F230D22A4840500900C828A031C0
